Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0360586764048606,-0.0704269518222915,0.0284700937080245,0,0,0,0.260418209116826,0.000111004589532323,-1.15424535449328E-06,-2.58909923698236E-06,0.000115114650117197,-5.15818354705845E-07,0.000200133980490315,0,0,0,0,0,0,package://t/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://t/meshes/base_link.STL,,b5_t-1;3434T31 - nylon pulley-7;3434T31 - nylon pulley-1;97395A435 D1-8 L3-8-7;3434T31 - nylon pulley-6;b5_t-2;97395A435 D1-8 L3-8-8;b2_t-2;b2_t-1;a2_t-1;dynamixel XM-430-1;b1_t-1;a3_t-1;b6_t-1;92210A197 8-32 L3-4 countersunk-4;92210A197 8-32 L3-4 countersunk-1;92474A029 8-32 L5-2 standoff-3;92474A029 8-32 L5-2 standoff-1;97395A435 D1-8 L3-8-11;92210A197 8-32 L3-4 countersunk-2;3434T31 - nylon pulley-8;92474A029 8-32 L5-2 standoff-4;3434T31 - nylon pulley-9;92210A197 8-32 L3-4 countersunk-6;a4_t-1;92474A029 8-32 L5-2 standoff-2;97395A435 D1-8 L3-8-10;97395A435 D1-8 L3-8-9;block_finger_pp_t-1/98381A472 D1-8 L5-8-3;92210A197 8-32 L3-4 countersunk-8;block_finger_pp_t-4/98381A472 D1-8 L5-8-3;block_b3-2;92210A197 8-32 L3-4 countersunk-9;92210A197 8-32 L3-4 countersunk-7;block_finger_pp_t-2/98381A472 D1-8 L5-8-3;block_b3-1;a1_p_t-1;block_finger_pp_t-1/c1_t-1;92210A197 8-32 L3-4 countersunk-5;block_finger_pp_t-3/98381A475 D1-8 L1-1;block_finger_pp_t-3/c1_t-1;block_finger_pp_t-3/98381A472 D1-8 L5-8-3;block_finger_pp_t-2/98381A475 D1-8 L1-1;block_finger_pp_t-4/98381A475 D1-8 L1-1;block_finger_pp_t-1/98381A475 D1-8 L1-1;block_finger_pp_t-2/c1_t-1;block_finger_pp_t-4/c1_t-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
l1_0,0.000902490479881608,0.0029617341664043,-0.0313768346340418,0,0,0,0.0127933197205128,6.48906214409331E-06,-5.44464096356632E-10,1.34078151194925E-08,6.58842961733398E-06,-1.25081754239135E-07,5.98359362358974E-07,0,0,0,0,0,0,package://t/meshes/l1_0.STL,1,1,1,1,0,0,0,0,0,0,package://t/meshes/l1_0.STL,,t_pp_A-1;91253A106 4-40 L1-4 countersunk-1,Origin_l1_0,Axis_l1_0,l1_0,revolute,0,-0.0557070339126653,0.0798963946838467,1.5707963267949,0,0,base_link,1,0,0,0,0,0,0,,,,,,,,
l1_1,-0.029016643165033,-0.0205170607443703,-0.00260000164494699,0,0,0,0.0103412938447897,1.90956501080727E-06,-3.98032902774491E-13,4.8020408173322E-13,3.60429363823455E-07,-1.93388843081837E-07,1.92045922306798E-06,0,0,0,0,0,0,package://t/meshes/l1_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://t/meshes/l1_1.STL,,91253A106 4-40 L1-4 countersunk-3;91253A106 4-40 L1-4 countersunk-2;t_pp_B-1,Origin_l2_1,Axis_l2_1,l1_1,revolute,0.0297979954679223,0,-0.0624999999999996,1.57079632679489,0,0,l1_0,1,0,0,0,0,0,0,,,,,,,,
l2_0,0.0377691571448815,0.00296173416640431,-0.0313768346340418,0,0,0,0.0127933197205128,6.48906214409331E-06,-5.44464096356625E-10,1.34078151194926E-08,6.58842961733398E-06,-1.25081754239135E-07,5.98359362358974E-07,0,0,0,0,0,0,package://t/meshes/l2_0.STL,1,1,1,1,0,0,0,0,0,0,package://t/meshes/l2_0.STL,,t_pp_A-3;91253A106 4-40 L1-4 countersunk-9,Origin_l1_0,Axis_l1_0,l2_0,revolute,0,-0.0557070339126653,0.0798963946838467,1.5707963267949,0,0,base_link,1,0,0,0,0,0,0,,,,,,,,
l2_1,0.00785002349996677,-0.0205170607443701,-0.00260000164494706,0,0,0,0.0103412938447897,1.90956501080727E-06,-3.98032902865315E-13,4.80204081719912E-13,3.60429363823454E-07,-1.93388843081837E-07,1.92045922306798E-06,0,0,0,0,0,0,package://t/meshes/l2_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://t/meshes/l2_1.STL,,91253A106 4-40 L1-4 countersunk-7;91253A106 4-40 L1-4 countersunk-8;t_pp_B-4,Origin_l2_1,Axis_l2_1,l2_1,revolute,0.0297979954679223,0,-0.0624999999999996,1.57079632679489,0,0,l2_0,1,0,0,0,0,0,0,,,,,,,,
r1_0,0.0293378134258995,0.0029617341664043,-0.0313768300871961,0,0,0,0.0127933197205128,6.48906214617093E-06,-5.44109412733294E-10,1.34078171120527E-08,6.58842961733399E-06,-1.25082070756896E-07,5.98359360281358E-07,0,0,0,0,0,0,package://t/meshes/r1_0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://t/meshes/r1_0.STL,,91253A106 4-40 L1-4 countersunk-12;t_pp_A-4,Origin_r2_0,Axis_r2_0,r1_0,revolute,0.0481313288004222,-0.0852778051601272,0.0798963946838467,1.5707963267949,0,3.14159265358979,base_link,1,0,0,0,0,0,0,,,,,,,,
r1_1,0.00815000907478088,0.00260000063919885,0.0205170414136883,0,0,0,0.0103412857668354,1.90956498559354E-06,-5.55928224710307E-14,-2.8355987260505E-13,1.92045944398972E-06,-1.93388248424655E-07,3.60429080472309E-07,0,0,0,0,0,0,package://t/meshes/r1_1.STL,1,1,1,1,0,0,0,0,0,0,package://t/meshes/r1_1.STL,,t_pp_B-5;91253A106 4-40 L1-4 countersunk-11;91253A106 4-40 L1-4 countersunk-10,Coordinate System1,Axis_r1_1,r1_1,revolute,0.0373666666649999,0,-0.0625,3.14159265358979,0,3.14159265358979,r1_0,-1,0,0,0,0,0,0,,,,,,,,
r2_0,-0.00802885362937838,0.00296173416640427,-0.0313768312753861,0,0,0,0.0127933197205128,6.48906214446327E-06,-5.44083422202363E-10,1.34078156096544E-08,6.588429617334E-06,-1.25082042862367E-07,5.98359361989021E-07,0,0,0,0,0,0,package://t/meshes/r2_0.STL,1,1,1,1,0,0,0,0,0,0,package://t/meshes/r2_0.STL,,t_pp_A-2;91253A106 4-40 L1-4 countersunk-6,Origin_r2_0,Axis_r2_0,r2_0,revolute,0.0481313288004222,-0.0852778051601272,0.0798963946838467,1.5707963267949,0,3.14159265358979,base_link,1,0,0,0,0,0,0,,,,,,,,
r2_1,0.0455166777294414,0.00260000478638094,0.020517062381841,0,0,0,0.0103412864886492,1.90956497113687E-06,-3.30239024720842E-13,-2.53308409342384E-13,1.92045924642944E-06,-1.93388621589128E-07,3.60429289662218E-07,0,0,0,0,0,0,package://t/meshes/r2_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://t/meshes/r2_1.STL,,91253A106 4-40 L1-4 countersunk-4;t_pp_B-3;91253A106 4-40 L1-4 countersunk-5,Coordinate System1,Axis_r1_1,r2_1,revolute,0.0373666666649999,0,-0.0625,3.14159265358979,0,3.14159265358979,r2_0,-1,0,0,0,0,0,0,,,,,,,,
