Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.160993854135216,0.362333487065214,0.152279178067663,0,0,0,0.528336912243729,0.000274434103549059,1.64411721628022E-09,4.88717452764832E-11,0.000272698342888716,5.81455737119071E-08,0.000476961383490203,0,0,0,0,0,0,package://sphinx/meshes/base_link.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/base_link.STL,,Sphinx_Base.step-2/DovetailToBottom.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _1_.step-1/Base.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _3_.step-1/Base.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _2_.step-1/Base.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _2_.step-1/Dynamixel_XL-430 _1_.step-1/XL-430 (8) _1_.step-1/XL-430-0.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _3_.step-1/Dynamixel_XL-430 _1_-2.step-1/XL-430 (8) _1_-2.step-1/XL-430-0.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _1_.step-1/Dynamixel_XL-430 _1_-1.step-1/XL-430 (8) _1_-1.step-1/XL-430-0.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _1_.step-1/Dynamixel_XL-430 _1_-1.step-1/HN12-N101.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _3_.step-1/Dynamixel_XL-430 _1_-2.step-1/HN12-N101.step-1;Sphinx_Base.step-2/ASM_SphinxFinger _2_.step-1/Dynamixel_XL-430 _1_.step-1/HN12-N101.step-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
l1_0,0.00331406040871501,0.0886240156650556,-0.010903559210299,0,0,0,0.107388687759945,0.000161278808830337,-1.75146237462963E-05,8.62086048476075E-07,3.70427705350819E-05,2.62607113779212E-05,0.000140962890149327,0,0,0,0,0,0,package://sphinx/meshes/l1_0.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/l1_0.STL,,Link1_xl430 (1).step-2;XL-430 (8) (1).step-2/XL-430-0.step-1;HN12-N101 (1).step-2,Origin_l1_0,Axis_l1_0,l1_0,revolute,0.0879915918086171,0.404477705687583,0.179997917960645,0.610865238198008,0.959931088596883,-0.523598775598296,base_link,0,0.573576436351042,0.819152044288995,0,0,0,0,,,,,,,,
l1_1,-1.34753319613878E-13,0.0505636856300308,-0.0088284196435483,0,0,0,0.0241700044171919,1.22659145066467E-05,-1.2900311786683E-17,-2.25084182656253E-17,5.09752246835026E-06,-5.46096049640932E-06,8.27824908050708E-06,0,0,0,0,0,0,package://sphinx/meshes/l1_1.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/l1_1.STL,,Sphinx_Link2.step-5/Link2_xl430-0.step-1;Sphinx_Link2.step-5/Link2_xl430.step-1,Origin_l1_1,Axis_l1_1,l1_1,revolute,0,0.090452014644545,0.0511264401148552,-0.760583880896279,-0.760583880896282,1.57079632679489,l1_0,0,0.689344545553636,-0.724433639138501,0,0,0,0,,,,,,,,
l2_0,0.00331395986857469,0.0520369238979916,-0.063155057249815,0,0,0,0.107385437037816,0.000161276608236914,-1.75145900857525E-05,8.62115690750971E-07,3.70414745773499E-05,2.62598955649622E-05,0.00014096195292699,0,0,0,0,0,0,package://sphinx/meshes/l2_0.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/l2_0.STL,,Link1_xl430 (1).step-3;XL-430 (8) (1).step-3/XL-430-0.step-1;HN12-N101 (1).step-3,Origin_l2_0,Axis_l2_0,l2_0,revolute,0.188744475268857,0.37835160043188,0.216585309648852,0.610865238198013,0.959931088596887,-2.61799387799148,base_link,0,0.573576436351044,0.819152044288994,0,0,0,0,,,,,,,,
l2_1,2.20379270388094E-13,0.0608393611093164,-0.019627148702718,0,0,0,0.0241700044059592,1.22659145060003E-05,2.17196188334948E-17,3.2016151340318E-17,5.09752246764879E-06,-5.46096049612112E-06,8.27824908007329E-06,0,0,0,0,0,0,package://sphinx/meshes/l2_1.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/l2_1.STL,,Sphinx_Link2.step-6/Link2_xl430-0.step-1;Sphinx_Link2.step-6/Link2_xl430.step-1,Origin_l2_1,Axis_l2_1,l2_1,revolute,0,0.0435889474806317,0.00967295866786917,-0.760583880896284,-0.760583880896279,1.5707963267949,l2_0,0,0.689344545553636,-0.7244336391385,0,0,0,0,,,,,,,,
l3_0,0.00331411297245374,0.0899311170156626,-0.00903686911508295,0,0,0,0.10738901481,0.000161279077395418,-1.75147487224868E-05,8.62135207214609E-07,3.70428539311757E-05,2.62607989747864E-05,0.000140963197889105,0,0,0,0,0,0,package://sphinx/meshes/l3_0.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/l3_0.STL,,Link1_xl430 (1).step-1;XL-430 (8) (1).step-1/XL-430-0.step-1;HN12-N101 (1).step-1,Origin_l3_0,Axis_l3_0,l3_0,revolute,0.160993904392123,0.276167265516367,0.178690822549141,0.610865238198013,0.959931088596888,1.57079632679489,base_link,0,0.573576436351044,0.819152044288993,0,0,0,0,,,,,,,,
l3_1,-6.40709707511178E-13,0.0577561450831961,-0.0163869904741603,0,0,0,0.0241700044140298,1.22659145064614E-05,-6.31229069326402E-17,-1.04358853085144E-16,5.09752246813777E-06,-5.46096049632959E-06,8.27824908038491E-06,0,0,0,0,0,0,package://sphinx/meshes/l3_1.STL,1,1,1,0.85,0,0,0,0,0,0,package://sphinx/meshes/l3_1.STL,,Sphinx_Link2.step-1/Link2_xl430-0.step-1;Sphinx_Link2.step-1/Link2_xl430.step-1,Origin_l3_1,Axis_l3_1,l3_1,revolute,0,0.084566650603847,0.060551736653553,-0.760583880896285,-0.760583880896279,1.5707963267949,l3_0,0,0.689344545553636,-0.7244336391385,0,0,0,0,,,,,,,,
